product_id,sector,strength_score,weight_capacity_score,barrier_score ,biodegradability_score,co2_emission_score,recyclability_percent,cost_score,reuse_potential_score,category_name,fragility_level,requires_cushioning,moisture_sensitive,temperature_sensitive,typical_weight_kg,product_weight_g,product_volume_cm3,temperature_sensitivity,moisture_sensitivity,shelf_life_days,packaging_format,current_packaging_material,flag_weight_outlier,flag_volume_outlier,flag_price_outlier,main_packaging_material,barrier_score,product_name_final,category_final,price_final
457,Cosmetics,2.0,2.0,,92.0,88.0,30.0,5.0,1.0,,,,,,,,,,,,,,,,,Pectin Films (Fruit-Derived),1.0,Cosmetics Unit - Pectin Films (Fruit-Derived) Pack,,
458,Industrial,2.0,2.0,,90.0,85.0,40.0,4.0,5.0,,,,,,,,,,,,,,,,,Carrot Pulp Trays,4.0,Industrial Unit - Carrot Pulp Trays Pack,,
459,Sports & Outdoor,2.0,3.0,,80.5,82.6,44.0,4.0,4.0,,,,,,,,,,,,,,,,,High-Grade Lignocellulosic Variant 190,1.0,Sports & Outdoor Unit - High-Grade Lignocellulosic Variant 190 Pack,,
460,Personal Care/Home,5.0,5.0,,78.6,76.8,32.0,5.0,5.0,,,,,,,,,,,,,,,,,High-Grade Bio-based protein mimic Variant 225,2.0,Personal Care/Home Unit - High-Grade Bio-based protein mimic Variant 225 Pack,,
461,Healthcare/Medical Devices,2.0,3.0,,93.3,81.2,38.0,5.0,3.0,,,,,,,,,,,,,,,,,High-Grade Regenerated cellulose Variant 123,4.0,Healthcare/Medical Devices Unit - High-Grade Regenerated cellulose Variant 123 Pack,,
462,Food,3.0,3.0,,88.0,78.0,70.0,5.0,4.0,,,,,,,,,,,,,,,,,Barley Straw Pulp,4.0,Food Unit - Barley Straw Pulp Pack,,
463,Electronics,2.0,3.0,,95.0,82.0,20.0,5.0,1.0,,,,,,,,,,,,,,,,,Cassava Starch Foams,3.0,Electronics Unit - Cassava Starch Foams Pack,,
464,Stationery,1.0,2.0,,89.1,78.3,31.0,4.0,1.0,,,,,,,,,,,,,,,,,High-Grade Bio-based composite Variant 232,4.0,Stationery Unit - High-Grade Bio-based composite Variant 232 Pack,,
465,Household Appliances,3.0,3.0,,92.0,89.0,30.0,4.0,4.0,,,,,,,,,,,,,,,,,Shrimp Shell Chitosan Trays,2.0,Household Appliances Unit - Shrimp Shell Chitosan Trays Pack,,
466,Industrial/Automotive,3.0,2.0,,95.0,90.0,35.0,4.0,2.0,,,,,,,,,,,,,,,,,Sal Leaf Plates,4.0,Industrial/Automotive Unit - Sal Leaf Plates Pack,,
467,Sports & Outdoor,2.0,2.0,,95.0,88.0,25.0,4.0,1.0,,,,,,,,,,,,,,,,,Konjac Glucomannan Films,2.0,Sports & Outdoor Unit - Konjac Glucomannan Films Pack,,
468,Automotive,5.0,5.0,,0.2,50.5,76.0,5.0,1.0,,,,,,,,,,,,,,,,,High-Grade Metal (aluminium) Variant 101,5.0,Automotive Unit - High-Grade Metal (aluminium) Variant 101 Pack,,
469,Furniture,4.0,4.0,,90.0,87.0,55.0,4.0,1.0,,,,,,,,,,,,,,,,,Nettle Fiber Bags,1.0,Furniture Unit - Nettle Fiber Bags Pack,,
470,Food,2.0,1.0,,83.4,83.7,37.0,4.0,5.0,,,,,,,,,,,,,,,,,High-Grade Agro-waste polymer Variant 161,3.0,Food Unit - High-Grade Agro-waste polymer Variant 161 Pack,,
471,Sports & Outdoor,3.0,3.0,,88.0,85.0,60.0,4.0,1.0,,,,,,,,,,,,,,,,,Willow Bark Composites,3.0,Sports & Outdoor Unit - Willow Bark Composites Pack,,
472,Toys,3.0,4.0,,90.8,88.8,56.0,4.0,4.0,,,,,,,,,,,,,,,,,High-Grade Natural fiber Variant 110,3.0,Toys Unit - High-Grade Natural fiber Variant 110 Pack,,
473,Textiles/Apparel,2.0,2.0,,95.0,85.0,20.0,4.0,2.0,,,,,,,,,,,,,,,,,Gelatin-Based Wraps,3.0,Textiles/Apparel Unit - Gelatin-Based Wraps Pack,,
474,Healthcare/Medical Devices,2.0,5.0,,79.6,75.4,68.0,2.0,1.0,,,,,,,,,,,,,,,,,High-Grade Recycled fiber composite Variant 154,2.0,Healthcare/Medical Devices Unit - High-Grade Recycled fiber composite Variant 154 Pack,,
475,Household Appliances,2.0,2.0,,92.0,87.0,40.0,5.0,3.0,,,,,,,,,,,,,,,,,Mango Seed Coatings,2.0,Household Appliances Unit - Mango Seed Coatings Pack,,
476,Beverages,1.0,4.0,,100.0,78.1,6.0,5.0,4.0,,,,,,,,,,,,,,,,,High-Grade Bio-based starch Variant 229,2.0,Beverages Unit - High-Grade Bio-based starch Variant 229 Pack,,
477,Textiles/Apparel,4.0,4.0,,0.0,55.0,55.0,3.0,1.0,,,,,,,,,,,,,,,,,Pcr Hdpe/Ldpe,3.0,Textiles/Apparel Unit - Pcr Hdpe/Ldpe Pack,,
478,Industrial,1.0,4.0,,100.0,78.1,6.0,5.0,2.0,,,,,,,,,,,,,,,,,High-Grade Bio-based starch Variant 229,5.0,Industrial Unit - High-Grade Bio-based starch Variant 229 Pack,,
479,Household Appliances,3.0,4.0,,85.8,82.4,51.0,4.0,4.0,,,,,,,,,,,,,,,,,High-Grade Fiber-based Variant 121,2.0,Household Appliances Unit - High-Grade Fiber-based Variant 121 Pack,,
480,Stationery,3.0,3.0,,90.9,80.4,76.0,5.0,1.0,,,,,,,,,,,,,,,,,High-Grade Agro-waste fiber Variant 194,4.0,Stationery Unit - High-Grade Agro-waste fiber Variant 194 Pack,,
481,Electronics,3.0,3.0,,95.0,95.0,20.0,4.0,3.0,,,,,,,,,,,,,,,,,Algae-Based Plastics,1.0,Electronics Unit - Algae-Based Plastics Pack,,
482,Baby Care,2.0,2.0,,92.0,99.1,44.0,4.0,4.0,,,,,,,,,,,,,,,,,High-Grade Lignocellulosic (palm) Variant 227,4.0,Baby Care Unit - High-Grade Lignocellulosic (palm) Variant 227 Pack,,
483,Textiles/Apparel,4.0,3.0,,3.8,46.2,73.0,3.0,2.0,,,,,,,,,,,,,,,,,High-Grade Inorganic (silicate) Variant 213,3.0,Textiles/Apparel Unit - High-Grade Inorganic (silicate) Variant 213 Pack,,
484,Food,3.0,3.0,,90.0,90.0,50.0,5.0,2.0,,,,,,,,,,,,,,,,,Bamboo Leaf Sheets,4.0,Food Unit - Bamboo Leaf Sheets Pack,,
485,Food,3.0,3.0,,95.0,90.0,20.0,4.0,3.0,,,,,,,,,,,,,,,,,Mycelium-Based Molded Packaging,2.0,Food Unit - Mycelium-Based Molded Packaging Pack,,
486,Food,2.0,3.0,,95.7,85.9,22.0,5.0,3.0,,,,,,,,,,,,,,,,,High-Grade Lignocellulosic (palm) Variant 151,5.0,Food Unit - High-Grade Lignocellulosic (palm) Variant 151 Pack,,
487,Household Appliances,3.0,3.0,,87.1,87.8,75.0,4.0,5.0,,,,,,,,,,,,,,,,,High-Grade Natural fiber Variant 235,2.0,Household Appliances Unit - High-Grade Natural fiber Variant 235 Pack,,
488,Cosmetics,4.0,4.0,,91.0,85.0,74.0,4.0,5.0,,,,,,,,,,,,,,,,,High-Grade Bio-mineral composite Variant 197,5.0,Cosmetics Unit - High-Grade Bio-mineral composite Variant 197 Pack,,
489,Automotive,2.0,2.0,,93.9,89.8,58.0,4.0,1.0,,,,,,,,,,,,,,,,,High-Grade Agro-waste composite Variant 140,4.0,Automotive Unit - High-Grade Agro-waste composite Variant 140 Pack,,
490,Personal Care/Home,3.0,5.0,,81.3,92.6,68.0,4.0,4.0,,,,,,,,,,,,,,,,,High-Grade Lignocellulosic (wood-like) Variant 212,5.0,Personal Care/Home Unit - High-Grade Lignocellulosic (wood-like) Variant 212 Pack,,
491,Sports & Outdoor,3.0,3.0,,92.0,89.0,30.0,4.0,4.0,,,,,,,,,,,,,,,,,Shrimp Shell Chitosan Trays,5.0,Sports & Outdoor Unit - Shrimp Shell Chitosan Trays Pack,,
492,Sports & Outdoor,3.0,2.0,,95.0,92.0,30.0,4.0,5.0,,,,,,,,,,,,,,,,,Areca Palm Leaf Plates,5.0,Sports & Outdoor Unit - Areca Palm Leaf Plates Pack,,
493,Home Decor,1.0,3.0,,92.6,73.2,75.0,4.0,4.0,,,,,,,,,,,,,,,,,High-Grade Fiber-based Variant 119,3.0,Home Decor Unit - High-Grade Fiber-based Variant 119 Pack,,
494,Stationery,2.0,3.0,,76.2,83.5,34.0,2.0,5.0,,,,,,,,,,,,,,,,,High-Grade Natural fiber (protein) Variant 106,1.0,Stationery Unit - High-Grade Natural fiber (protein) Variant 106 Pack,,
495,Healthcare,4.0,4.0,,0.0,62.0,99.0,3.0,2.0,,,,,,,,,,,,,,,,,High-Grade Metal (steel) Variant 114,1.0,Healthcare Unit - High-Grade Metal (steel) Variant 114 Pack,,
496,Industrial/Automotive,4.0,4.0,,92.0,82.0,30.0,4.0,2.0,,,,,,,,,,,,,,,,,Polyhydroxybutyrate Composites,3.0,Industrial/Automotive Unit - Polyhydroxybutyrate Composites Pack,,
497,Stationery,2.0,2.0,,90.0,88.0,30.0,5.0,4.0,,,,,,,,,,,,,,,,,Chitin/Chitosan Films (Mushroom/Shell),3.0,Stationery Unit - Chitin/Chitosan Films (Mushroom/Shell) Pack,,
498,Home Decor,4.0,4.0,,92.0,90.0,60.0,5.0,2.0,,,,,,,,,,,,,,,,,Flax Fiber Bags,2.0,Home Decor Unit - Flax Fiber Bags Pack,,
499,Electronics,4.0,4.0,,0.0,62.0,99.0,3.0,2.0,,,,,,,,,,,,,,,,,High-Grade Metal (steel) Variant 114,5.0,Electronics Unit - High-Grade Metal (steel) Variant 114 Pack,,
500,Pharmaceuticals,3.0,3.0,,88.0,82.0,65.0,4.0,3.0,,,,,,,,,,,,,,,,,Sugarcane Pulp Trays,4.0,Pharmaceuticals Unit - Sugarcane Pulp Trays Pack,,
501,Industrial Tools,2.0,3.0,,91.5,81.0,53.0,5.0,1.0,,,,,,,,,,,,,,,,,High-Grade Natural fiber (protein) Variant 165,3.0,Industrial Tools Unit - High-Grade Natural fiber (protein) Variant 165 Pack,,
502,Personal Care/Home,2.0,3.0,,96.8,86.6,51.0,4.0,5.0,,,,,,,,,,,,,,,,,High-Grade Regenerated cellulose Variant 138,5.0,Personal Care/Home Unit - High-Grade Regenerated cellulose Variant 138 Pack,,
503,Personal Care/Home,2.0,2.0,,90.0,88.0,35.0,5.0,1.0,,,,,,,,,,,,,,,,,Hemicellulose Films,3.0,Personal Care/Home Unit - Hemicellulose Films Pack,,
504,Healthcare/Medical Devices,2.0,2.0,,92.2,77.6,19.0,4.0,1.0,,,,,,,,,,,,,,,,,High-Grade Regenerated cellulose Variant 105,5.0,Healthcare/Medical Devices Unit - High-Grade Regenerated cellulose Variant 105 Pack,,
505,Healthcare,2.0,2.0,,77.4,91.3,16.0,2.0,2.0,,,,,,,,,,,,,,,,,High-Grade Agro-waste polymer Variant 179,2.0,Healthcare Unit - High-Grade Agro-waste polymer Variant 179 Pack,,
506,Stationery,3.0,3.0,,95.0,92.0,20.0,5.0,1.0,,,,,,,,,,,,,,,,,Mushroom Root (Mycelium Variants),2.0,Stationery Unit - Mushroom Root (Mycelium Variants) Pack,,
507,Sports & Outdoor,2.0,2.0,,88.7,85.3,67.0,4.0,1.0,,,,,,,,,,,,,,,,,High-Grade Natural fiber (animal) Variant 148,1.0,Sports & Outdoor Unit - High-Grade Natural fiber (animal) Variant 148 Pack,,
508,Household Appliances,3.0,3.0,,91.8,81.7,30.0,4.0,5.0,,,,,,,,,,,,,,,,,High-Grade Bio-based polyester Variant 193,5.0,Household Appliances Unit - High-Grade Bio-based polyester Variant 193 Pack,,
509,Electronics,1.536044984,2.434945995,,90.1880008,0.7476519595,66.75626911,2.0,1.378034899,,,,,,,,,,,,,,,,,Molded Pulp,4.370165636,Shipping mailer 121,,
510,Industrial,3.431778888,3.982079342,,-3.456782488,3.332776615,13.7151953,1.0,4.623096015,,,,,,,,,,,,,,,,,Polyethylene (PE),2.328623167,Medicine blister 122,,
511,Cosmetics,3.282468805,2.519351249,,96.66031898,0.4889802554,0.3398749907,5.0,3.931818495,,,,,,,,,,,,,,,,,Mycelium Packaging,3.195016794,Shipping mailer 123,,
512,Industrial,4.757020901,5.303552943,,2.406833874,9.53746923,45.5187946,4.0,4.184643503,,,,,,,,,,,,,,,,,Aluminium,3.519049825,Medicine blister 124,,
513,Food,1.545440665,2.253819424,,93.71309002,0.7736614749,67.41723349,2.0,4.731340498,,,,,,,,,,,,,,,,,Molded Pulp,1.562115364,Shipping mailer 125,,
514,Industrial,3.120710604,4.157873647,,-0.9025335364,3.361299201,10.36512582,1.0,4.47916964,,,,,,,,,,,,,,,,,Polyethylene (PE),2.906417927,Snack pouch 126,,
515,Food,2.863783659,2.649656541,,87.7300248,1.05760361,92.3241065,2.0,3.175374827,,,,,,,,,,,,,,,,,Recycled Cardboard,3.973175144,Beverage can 127,,
516,Industrial,3.529158429,2.549265615,,-1.295338447,1.617220166,34.64765171,3.0,3.347806301,,,,,,,,,,,,,,,,,Glass,2.638563988,E-commerce envelope 128,,
517,Cosmetics,1.593115397,2.47941728,,98.2816104,0.8521039055,74.86704761,2.0,1.472149518,,,,,,,,,,,,,,,,,Molded Pulp,2.097434245,Tool box 129,,
518,Healthcare,3.123387891,3.388076791,,96.89518865,0.5488210384,0.710899733,5.0,1.663865475,,,,,,,,,,,,,,,,,Mycelium Packaging,2.184969262,Snack pouch 130,,
519,Electronics,4.316919871,3.266747277,,-4.942730498,1.623951744,28.48455315,3.0,4.188268233,,,,,,,,,,,,,,,,,Glass,2.738555533,Face cream jar 131,,
520,Healthcare,3.856877247,3.325202372,,-1.436579057,1.61564834,28.76717541,3.0,3.781739541,,,,,,,,,,,,,,,,,Glass,4.331208274,Vitamin bottle 132,,
521,Cosmetics,0.6802041726,0.7793743074,,97.47755511,0.3259981147,2.508087282,5.0,2.578408487,,,,,,,,,,,,,,,,,Seaweed Bio-film,3.881510502,Shipping mailer 133,,
522,Industrial,2.435554633,1.603060606,,99.53672125,0.7303285705,70.91642343,2.0,1.235727754,,,,,,,,,,,,,,,,,Molded Pulp,4.694423306,Detergent jug 134,,
523,Healthcare,5.40259415,4.715432087,,2.701083493,2.803267864,69.08085692,3.0,3.209258734,,,,,,,,,,,,,,,,,Steel/Tinplate,3.071353382,Tool box 135,,
524,Healthcare,2.837254642,2.510505914,,91.41755602,1.30510346,87.0984276,3.0,3.636007443,,,,,,,,,,,,,,,,,Virgin Cardboard,1.473953808,Face cream jar 136,,
525,Food,4.720770419,5.153235046,,-2.626865459,3.14537349,77.40149031,3.0,2.392339173,,,,,,,,,,,,,,,,,Steel/Tinplate,3.669649637,Beverage can 137,,
526,Electronics,3.455979935,4.386425403,,1.888245091,3.582985907,9.946402389,1.0,2.435169642,,,,,,,,,,,,,,,,,Polyethylene (PE),2.121840538,Beverage can 138,,
527,Food,2.773893909,2.52917576,,101.6524939,0.4638230306,2.466748361,5.0,2.907657449,,,,,,,,,,,,,,,,,Mycelium Packaging,1.585128568,Laptop shipper 139,,
528,Healthcare,2.103426307,1.714690497,,99.45479264,0.8762770809,69.10415854,2.0,1.432737773,,,,,,,,,,,,,,,,,Molded Pulp,2.845831192,Medicine blister 140,,
529,Food,1.811835123,2.455317979,,94.85131467,0.7509189055,74.69150898,2.0,4.757906221,,,,,,,,,,,,,,,,,Molded Pulp,3.472778141,Laptop shipper 141,,
530,Industrial,2.398262486,2.482291289,,95.46376258,0.7827679965,70.00996364,2.0,3.989987492,,,,,,,,,,,,,,,,,Molded Pulp,4.149949,Vitamin bottle 142,,
531,Industrial,4.049787812,3.101580635,,4.028831228,1.543267866,35.5803885,3.0,2.969467783,,,,,,,,,,,,,,,,,Glass,1.227668171,Detergent jug 143,,
532,Industrial,0.5758805885,1.482388833,,101.8249779,0.2799490347,-0.5096223377,5.0,4.783995201,,,,,,,,,,,,,,,,,Seaweed Bio-film,1.818607108,Beverage can 144,,
533,Cosmetics,4.90838528,4.629203511,,2.653142546,8.143814375,47.34069313,4.0,1.432261288,,,,,,,,,,,,,,,,,Aluminium,3.302571063,E-commerce envelope 145,,
534,Cosmetics,3.057875807,3.67470792,,71.47106934,1.658523043,30.07117818,4.0,1.788204673,,,,,,,,,,,,,,,,,PLA Bioplastic,2.881312444,Laptop shipper 146,,
535,Healthcare,2.503263008,3.067422852,,87.23931985,1.265356109,94.87738569,3.0,1.00139059,,,,,,,,,,,,,,,,,Virgin Cardboard,2.656629637,Oil container 147,,
536,Food,1.20314115,0.8219313302,,104.0228489,0.3251003416,-1.08290352,5.0,2.072789812,,,,,,,,,,,,,,,,,Seaweed Bio-film,2.841857469,Detergent jug 148,,
537,Electronics,2.5146042,3.524793454,,-0.01234845709,3.694755441,9.850879897,1.0,2.349671782,,,,,,,,,,,,,,,,,Polyethylene (PE),4.40356865,Face cream jar 149,,
538,Food,1.520725798,1.912978261,,92.62078876,0.7495055547,68.78568189,2.0,4.375230878,,,,,,,,,,,,,,,,,Molded Pulp,3.472135418,Snack pouch 150,,
