material_id,material_name,material_type,biodegradability_score,water_resistance,recycle_time_days,manufacturing_place,moisture_resistance,material_category,product_category,strength_final,weight_capacity_final,co2_emission_final,recyclability_final,cost_per_kg_final,cost_per_unit_final,co2_impact_index,cost_efficiency_index,material_suitability_score,sustainability_score,cost_category
1,PLA Bioplastic,Plastic-based,0.0045,0.2857142857142857,108.57142857142856,India,0.6,Plastic,Cosmetics,0.0013,0.4,0.0109090909090909,0.45,0.5489891135303266,13.387298458428102,0.9890909090909092,0.4510108864696733,0.3150101795560582,0.4070580061494068,Medium
526,Polyethylene (PE),Plastic,0.01440606416,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.006165232214,0.08307388214,0.0316588121454545,0.1182281919,0.2606796598391846,13.387298458428102,0.9683411878545456,0.7393203401608154,0.2147287852870361,0.2433823973596468,Low
371,Advanced Bio-based Variant 195,Bio-based (algae),0.684,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0056,0.1,0.4772727272727272,0.91,0.2606796598391846,13.387298458428102,0.5227272727272727,0.7393203401608154,0.4322047612888089,0.6810072389625899,Low
1,Cellophane,Plastic-based,0.0085,0.2857142857142857,108.57142857142856,India,0.4,Plastic,Cosmetics,0.0009,0.2,0.0127272727272727,0.4,0.47900466562986,13.387298458428102,0.9872727272727272,0.5209953343701399,0.2723268061642867,0.3445338488076938,Medium
1,PHA Bioplastic,Plastic-based,0.009,0.2857142857142857,108.57142857142856,India,0.55,Plastic,Cosmetics,0.00116,0.36,0.0154545454545454,0.3,0.8055987558320372,13.387298458428102,0.9845454545454544,0.1944012441679627,0.2515346698713417,0.2889964616048395,High
57,Reed Fiber Padding,Natural fiber,0.88,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.006,0.06,0.7727272727272727,0.6,0.2606796598391846,13.387298458428102,0.2272727272727273,0.7393203401608154,0.3621593067433543,0.5407292041331577,Low
1,Seaweed Film,Organic,0.0099,0.2857142857142857,108.57142857142856,India,0.08,Plastic,Cosmetics,0.0007,0.1,0.0072727272727272,0.0,1.0,13.387298458428102,0.9927272727272728,0.0,0.1209327272727272,0.064045023662486,High
1,PLA Bioplastic,Plastic-based,0.0045,0.2857142857142857,108.57142857142856,India,0.6,Plastic,Cosmetics,0.0013,0.4,0.0109090909090909,0.45,0.5489891135303266,13.387298458428102,0.9890909090909092,0.4510108864696733,0.3150101795560582,0.4070580061494068,Medium
494,High-Grade Natural fiber (protein) Variant 226,Natural fiber (protein),0.804,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0062,0.06,0.7509090909090909,0.49,0.2606796598391846,13.387298458428102,0.2490909090909091,0.7393203401608154,0.3309911249251725,0.4756448892505072,Low
164,Lignin Foams (Wood Extract),Bio-based polymer,0.85,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.006,0.06,0.8181818181818181,0.4,0.2606796598391846,13.387298458428102,0.1818181818181818,0.7393203401608154,0.3131138521978998,0.4392859512443822,Low
375,Advanced Natural fiber Variant 199,Natural fiber,0.171,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0052,0.08,0.5781818181818181,0.92,0.2606796598391846,13.387298458428102,0.4218181818181818,0.7393203401608154,0.3430638521978998,0.4528070622662527,Low
597,PLA Bioplastic,Polyester,0.7350251228000001,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.006172812816,0.07995073138,0.0156905072272727,0.2733262629,0.2606796598391846,13.387298458428102,0.9843094927727272,0.7393203401608154,0.3548153537733543,0.5834685223135347,Low
1,PLA Bioplastic,Plastic-based,0.0045,0.2857142857142857,108.57142857142856,India,0.6,Plastic,Cosmetics,0.0013,0.4,0.0109090909090909,0.45,0.5489891135303266,13.387298458428102,0.9890909090909092,0.4510108864696733,0.3150101795560582,0.4070580061494068,Medium
MAT016,Virgin Cardboard,PLA Bioplastic,0.01,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Biopolymer,Cosmetics,0.12,0.0248,0.0145454545454545,0.7000000000000001,0.463452566096423,13.387298458428102,0.9854545454545456,0.536547433903577,0.3286601979358122,0.4580852198607097,Medium
596,PLA Bioplastic,Polyester,0.7096535352,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.005686802268,0.08249843776,0.0168614239090909,0.3091238649,0.2606796598391846,13.387298458428102,0.983138576090909,0.7393203401608154,0.3584400830041724,0.5876833430639004,Low
1,Mushroom Foam (Mycelium),Foam-based,0.0098,0.2857142857142857,108.57142857142856,India,0.2,Plastic,Cosmetics,0.001,0.3,0.0018181818181818,0.2,0.6734059097978227,13.387298458428102,0.9981818181818182,0.3265940902021773,0.2341975908383995,0.2628621882139872,High
147,Orange Peel Composites,Agro-waste composite,0.92,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.004,0.04,0.7999999999999999,0.4,0.2606796598391846,13.387298458428102,0.2,0.7393203401608154,0.3209320340160816,0.4648824759836154,Low
1,Mushroom Foam (Mycelium),Foam-based,0.0098,0.2857142857142857,108.57142857142856,India,0.2,Plastic,Cosmetics,0.001,0.3,0.0018181818181818,0.2,0.6734059097978227,13.387298458428102,0.9981818181818182,0.3265940902021773,0.2341975908383995,0.2628621882139872,High
108,Polyhydroxybutyrate composites,Bio-based polyester,0.92,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.008,0.08,0.7454545454545454,0.3,0.2606796598391846,13.387298458428102,0.2545454545454546,0.7393203401608154,0.315386579470627,0.4552444939535631,Low
1,Hemp Packaging,Fiber/Fabric,0.0092,0.2857142857142857,108.57142857142856,India,0.18,Plastic,Cosmetics,0.00164,0.6,0.004090909090909,0.6,0.6111975116640747,13.387298458428102,0.9959090909090909,0.3888024883359253,0.3802611579245015,0.5142471658732711,Medium
1,PHA Bioplastic,Plastic-based,0.009,0.2857142857142857,108.57142857142856,India,0.55,Plastic,Cosmetics,0.00116,0.36,0.0154545454545454,0.3,0.8055987558320372,13.387298458428102,0.9845454545454544,0.1944012441679627,0.2515346698713417,0.2889964616048395,High
1,Mushroom Foam (Mycelium),Foam-based,0.0098,0.2857142857142857,108.57142857142856,India,0.2,Plastic,Cosmetics,0.001,0.3,0.0018181818181818,0.2,0.6734059097978227,13.387298458428102,0.9981818181818182,0.3265940902021773,0.2341975908383995,0.2628621882139872,High
1,Seaweed Film,Organic,0.0099,0.2857142857142857,108.57142857142856,India,0.08,Plastic,Cosmetics,0.0007,0.1,0.0072727272727272,0.0,1.0,13.387298458428102,0.9927272727272728,0.0,0.1209327272727272,0.064045023662486,High
25,Virgin Cardboard,Areca Leaf Packaging,0.97,0.0,40.0,India,0.3359999999999999,Plastic,Cosmetics,0.01,0.12,0.0118181818181818,0.95,0.2606796598391846,17.0,0.9881818181818182,0.7393203401608154,0.5347502158342634,0.9477768038915098,Low
1,Seaweed Film,Organic,0.0099,0.2857142857142857,108.57142857142856,India,0.08,Plastic,Cosmetics,0.0007,0.1,0.0072727272727272,0.0,1.0,13.387298458428102,0.9927272727272728,0.0,0.1209327272727272,0.064045023662486,High
151,Tomato Skin Sheets,Agro-waste fiber,0.92,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.004,0.04,0.7999999999999999,0.4,0.2606796598391846,13.387298458428102,0.2,0.7393203401608154,0.3209320340160816,0.4648824759836154,Low
1,Seaweed Film,Organic,0.0099,0.2857142857142857,108.57142857142856,India,0.08,Plastic,Cosmetics,0.0007,0.1,0.0072727272727272,0.0,1.0,13.387298458428102,0.9927272727272728,0.0,0.1209327272727272,0.064045023662486,High
1,Cornstarch Peanuts,Foam-based,0.0099,0.2857142857142857,108.57142857142856,India,0.05,Plastic,Cosmetics,0.0006,0.1,0.0136363636363636,0.15,0.4556765163297045,13.387298458428102,0.9863636363636364,0.5443234836702955,0.2047037120033931,0.2243351115632087,Medium
MAT014,Virgin Cardboard,Aluminum (Primary),0.0,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Metal,Cosmetics,0.19,0.054,0.1063636363636363,0.95,0.3623639191290824,13.387298458428102,0.8936363636363637,0.6376360808709176,0.4014272444507281,0.5785386086352673,Medium
1,Mushroom Foam (Mycelium),Foam-based,0.0098,0.2857142857142857,108.57142857142856,India,0.2,Plastic,Cosmetics,0.001,0.3,0.0018181818181818,0.2,0.6734059097978227,13.387298458428102,0.9981818181818182,0.3265940902021773,0.2341975908383995,0.2628621882139872,High
23,Virgin Cardboard,Banana Fiber,0.93,0.0,100.0,India,0.3359999999999999,Plastic,Cosmetics,0.014,0.22,0.0172727272727272,0.91,0.2606796598391846,26.0,0.9827272727272728,0.7393203401608154,0.5412047612888089,0.945821271305702,Low
84,Pomegranate Rind Trays,Agro-waste composite,0.88,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.006,0.06,0.7727272727272727,0.45,0.2606796598391846,13.387298458428102,0.2272727272727273,0.7393203401608154,0.3321593067433542,0.483110833301323,Low
19,Rice Husk Composites,Agro-waste composite,0.85,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.006,0.06,0.7727272727272727,0.5,0.2606796598391846,13.387298458428102,0.2272727272727273,0.7393203401608154,0.3376593067433542,0.4907932827455676,Low
1,PLA Bioplastic,Plastic-based,0.0045,0.2857142857142857,108.57142857142856,India,0.6,Plastic,Cosmetics,0.0013,0.4,0.0109090909090909,0.45,0.5489891135303266,13.387298458428102,0.9890909090909092,0.4510108864696733,0.3150101795560582,0.4070580061494068,Medium
1,Mushroom Foam (Mycelium),Foam-based,0.0098,0.2857142857142857,108.57142857142856,India,0.2,Plastic,Cosmetics,0.001,0.3,0.0018181818181818,0.2,0.6734059097978227,13.387298458428102,0.9981818181818182,0.3265940902021773,0.2341975908383995,0.2628621882139872,High
MAT014,Virgin Cardboard,Aluminum (Primary),0.0,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Metal,Cosmetics,0.19,0.054,0.1063636363636363,0.95,0.3623639191290824,13.387298458428102,0.8936363636363637,0.6376360808709176,0.4014272444507281,0.5785386086352673,Medium
1,Seaweed Film,Organic,0.0099,0.2857142857142857,108.57142857142856,India,0.08,Plastic,Cosmetics,0.0007,0.1,0.0072727272727272,0.0,1.0,13.387298458428102,0.9927272727272728,0.0,0.1209327272727272,0.064045023662486,High
MAT016,Virgin Cardboard,PLA Bioplastic,0.01,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Biopolymer,Cosmetics,0.12,0.0248,0.0145454545454545,0.7000000000000001,0.463452566096423,13.387298458428102,0.9854545454545456,0.536547433903577,0.3286601979358122,0.4580852198607097,Medium
1,Mushroom Foam (Mycelium),Foam-based,0.0098,0.2857142857142857,108.57142857142856,India,0.2,Plastic,Cosmetics,0.001,0.3,0.0018181818181818,0.2,0.6734059097978227,13.387298458428102,0.9981818181818182,0.3265940902021773,0.2341975908383995,0.2628621882139872,High
265,Advanced Bio-based polyester Variant 89,Bio-based polyester,0.091,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0056,0.02,0.6927272727272727,0.92,0.2606796598391846,13.387298458428102,0.3072727272727272,0.7393203401608154,0.3077093067433543,0.3719457898431034,Low
1,Cornstarch Peanuts,Foam-based,0.0099,0.2857142857142857,108.57142857142856,India,0.05,Plastic,Cosmetics,0.0006,0.1,0.0136363636363636,0.15,0.4556765163297045,13.387298458428102,0.9863636363636364,0.5443234836702955,0.2047037120033931,0.2243351115632087,Medium
MAT016,Virgin Cardboard,PLA Bioplastic,0.01,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Biopolymer,Cosmetics,0.12,0.0248,0.0145454545454545,0.7000000000000001,0.463452566096423,13.387298458428102,0.9854545454545456,0.536547433903577,0.3286601979358122,0.4580852198607097,Medium
467,High-Grade Recycled fossil plastic Variant 199,Recycled fossil plastic,0.05,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0074,0.06,0.4745454545454545,0.55,0.2606796598391846,13.387298458428102,0.5254545454545454,0.7393203401608154,0.2578274885615361,0.289142952924045,Low
1,Seaweed Film,Organic,0.0099,0.2857142857142857,108.57142857142856,India,0.08,Plastic,Cosmetics,0.0007,0.1,0.0072727272727272,0.0,1.0,13.387298458428102,0.9927272727272728,0.0,0.1209327272727272,0.064045023662486,High
MAT017,Virgin Cardboard,PHA Bioplastic,0.01,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Biopolymer,Cosmetics,0.08,0.025,0.0163636363636363,0.65,0.6189735614307932,13.387298458428102,0.9836363636363636,0.3810264385692068,0.292966280220557,0.3931784577568697,Medium
49,Virgin Cardboard,Corrugated Cardboard,0.0081950207468879,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Electronics,0.0018436213991769,0.014556765163297,0.0070680628272251,0.0001914070454082,0.2606796598391846,0.6732373009855952,0.9929319371727748,0.7393203401608154,0.1778650206369275,0.1813411578631195,Low
382,High-Grade Metal (steel) Variant 114,Metal (steel),0.0,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0098,0.08,0.5636363636363636,0.99,0.2606796598391846,13.387298458428102,0.4363636363636364,0.7393203401608154,0.3340183976524452,0.4199680829145816,Low
546,Recycled Cardboard,Cellulosic,0.9448246176,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.006013755792,0.05927776132,0.0088912326463636,0.9816104135,0.2606796598391846,13.387298458428102,0.9911087673536364,0.7393203401608154,0.5244476773034452,0.9320670858503074,Low
1,PHA Bioplastic,Plastic-based,0.009,0.2857142857142857,108.57142857142856,India,0.55,Plastic,Cosmetics,0.00116,0.36,0.0154545454545454,0.3,0.8055987558320372,13.387298458428102,0.9845454545454544,0.1944012441679627,0.2515346698713417,0.2889964616048395,High
MAT019,Virgin Cardboard,Starch-based Film Blend,0.01,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Biopolymer,Cosmetics,0.03,0.026,0.0109090909090909,0.5,0.3390357698289269,13.387298458428102,0.9890909090909092,0.6609642301710731,0.2792055139261982,0.3719786635700487,Medium
MAT019,Virgin Cardboard,Starch-based Film Blend,0.01,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Biopolymer,Cosmetics,0.03,0.026,0.0109090909090909,0.5,0.3390357698289269,13.387298458428102,0.9890909090909092,0.6609642301710731,0.2792055139261982,0.3719786635700487,Medium
MAT017,Virgin Cardboard,PHA Bioplastic,0.01,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Biopolymer,Cosmetics,0.08,0.025,0.0163636363636363,0.65,0.6189735614307932,13.387298458428102,0.9836363636363636,0.3810264385692068,0.292966280220557,0.3931784577568697,Medium
1,Cotton Cushioning,Fiber/Fabric,0.0085,0.2857142857142857,108.57142857142856,India,0.08,Plastic,Cosmetics,0.00096,0.24,0.0163636363636363,0.7000000000000001,0.3779160186625194,13.387298458428102,0.9836363636363636,0.6220839813374806,0.3500870344973844,0.489684915736508,Medium
124,Nanocellulose Wrap,Advanced Bio-film,0.92,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.009,0.06,0.7454545454545454,0.7000000000000001,0.2606796598391846,13.387298458428102,0.2545454545454546,0.7393203401608154,0.391636579470627,0.6035157682274843,Low
MAT014,Virgin Cardboard,Aluminum (Primary),0.0,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Metal,Cosmetics,0.19,0.054,0.1063636363636363,0.95,0.3623639191290824,13.387298458428102,0.8936363636363637,0.6376360808709176,0.4014272444507281,0.5785386086352673,Medium
1,Cellophane,Plastic-based,0.0085,0.2857142857142857,108.57142857142856,India,0.4,Plastic,Cosmetics,0.0009,0.2,0.0127272727272727,0.4,0.47900466562986,13.387298458428102,0.9872727272727272,0.5209953343701399,0.2723268061642867,0.3445338488076938,Medium
MAT017,Virgin Cardboard,PHA Bioplastic,0.01,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Biopolymer,Cosmetics,0.08,0.025,0.0163636363636363,0.65,0.6189735614307932,13.387298458428102,0.9836363636363636,0.3810264385692068,0.292966280220557,0.3931784577568697,Medium
1,Seaweed Film,Organic,0.0099,0.2857142857142857,108.57142857142856,India,0.08,Plastic,Cosmetics,0.0007,0.1,0.0072727272727272,0.0,1.0,13.387298458428102,0.9927272727272728,0.0,0.1209327272727272,0.064045023662486,High
3,"Kraft paper wraps, paper padding",Fiber-based,0.9,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.004,0.04,0.6363636363636364,0.7000000000000001,0.2606796598391846,13.387298458428102,0.3636363636363636,0.7393203401608154,0.3942956703797179,0.6195790716109049,Low
64,Sal leaf plates,Lignocellulosic,0.95,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.006,0.04,0.8181818181818181,0.35,0.2606796598391846,13.387298458428102,0.1818181818181818,0.7393203401608154,0.3141138521978998,0.4527302377718102,Low
MAT016,Virgin Cardboard,PLA Bioplastic,0.01,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Biopolymer,Cosmetics,0.12,0.0248,0.0145454545454545,0.7000000000000001,0.463452566096423,13.387298458428102,0.9854545454545456,0.536547433903577,0.3286601979358122,0.4580852198607097,Medium
1,Seaweed Film,Organic,0.0099,0.2857142857142857,108.57142857142856,India,0.08,Plastic,Cosmetics,0.0007,0.1,0.0072727272727272,0.0,1.0,13.387298458428102,0.9927272727272728,0.0,0.1209327272727272,0.064045023662486,High
MAT016,Virgin Cardboard,PLA Bioplastic,0.01,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Biopolymer,Cosmetics,0.12,0.0248,0.0145454545454545,0.7000000000000001,0.463452566096423,13.387298458428102,0.9854545454545456,0.536547433903577,0.3286601979358122,0.4580852198607097,Medium
190,Advanced Agro-waste composite Variant 14,Agro-waste composite,0.926,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0064,0.1,0.97,0.6,0.2606796598391846,13.387298458428102,0.03,0.7393203401608154,0.3574320340160815,0.5132434952351352,Low
59,Typha (Cattail) Fiber,Natural fiber,0.92,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.004,0.04,0.7999999999999999,0.45,0.2606796598391846,13.387298458428102,0.2,0.7393203401608154,0.3309320340160815,0.484088599594227,Low
1,PHA Bioplastic,Plastic-based,0.009,0.2857142857142857,108.57142857142856,India,0.55,Plastic,Cosmetics,0.00116,0.36,0.0154545454545454,0.3,0.8055987558320372,13.387298458428102,0.9845454545454544,0.1944012441679627,0.2515346698713417,0.2889964616048395,High
1,Seaweed Film,Organic,0.0099,0.2857142857142857,108.57142857142856,India,0.08,Plastic,Cosmetics,0.0007,0.1,0.0072727272727272,0.0,1.0,13.387298458428102,0.9927272727272728,0.0,0.1209327272727272,0.064045023662486,High
1,Mushroom Foam (Mycelium),Foam-based,0.0098,0.2857142857142857,108.57142857142856,India,0.2,Plastic,Cosmetics,0.001,0.3,0.0018181818181818,0.2,0.6734059097978227,13.387298458428102,0.9981818181818182,0.3265940902021773,0.2341975908383995,0.2628621882139872,High
1,PHA Bioplastic,Plastic-based,0.009,0.2857142857142857,108.57142857142856,India,0.55,Plastic,Cosmetics,0.00116,0.36,0.0154545454545454,0.3,0.8055987558320372,13.387298458428102,0.9845454545454544,0.1944012441679627,0.2515346698713417,0.2889964616048395,High
